study_name,specification_name,specification_type,variable_name,correlation,current_accuracy,std_ratio,Glass_delta,n_points,human_std
Accuracy Nudge,deepseek_2025-08-25,deepseek,Fake2_3,0.04562008245882248,0.6941176470588235,0.725573993836257,0.35320419694036514,1003,0.03157544889753363
context effects,persona_summary_include_reasoning_2025-08-21,persona_summary_include_reasoning,choice_target_binary,0.04556956687650056,0.5369261477045908,0.9704204807493734,0.15268803560483066,501,0.04467670516087703
Story Beliefs,centaur_empty_persona_2025-09-18,centaur_empty_persona,Achap1_val,0.045466160362591296,0.6081978283444339,0.989479520564608,1.5105509745541008,251,0.06311944030978031
hiring algorithms,deepseek_2025-08-25,deepseek,job2_item2,0.045137525737994975,0.7242242242242243,0.7019045461016871,0.365586373117632,999,0.03163859985841663
idea evaluation,persona_summary_temperature_zero_2025-08-17,persona_summary_temperature_zero,rating19,0.045104635819903746,0.7201873935264054,0.6989710195400757,0.11317038276177581,1174,0.02918542027088895
hiring algorithms,persona_summary_include_reasoning_temperature_zero_2025-08-21,persona_summary_include_reasoning_temperature_zero,job1_item3,0.04509936324978951,0.8098098098098098,0.4058068193208159,0.42793649126534067,999,0.03163859985841663
hiring algorithms,demographics_only_temperature_zero_2025-08-18,demographics_only_temperature_zero,job4_item5,0.04501563995509686,0.8341675008341675,0.4506458970454444,0.5043653747486568,999,0.03163859985841663
hiring algorithms,random_benchmark,random_benchmark,job2_item1,0.04494831582156226,0.6433347825088473,0.9435967933879585,0.4959531458052967,999,0.03163859985841663
Junk Fees,empty_persona_2025-07-22,empty_persona,fairness_average,0.0444327591028765,0.8229166666666666,0.28134845758557725,0.008075238929496222,400,0.05
idea evaluation,centaur_empty_persona_2025-09-18,centaur_empty_persona,rating9,0.04424626482789282,0.7515865820489573,0.31083001041595126,0.4588094668789769,1103,0.03011010318298389
Junk Fees,with_reasoning_2025-08-01,with_reasoning,percent_correct,0.044234480060497475,0.5179166666666666,0.03993112566547195,2.3129085646754484,400,0.05
hiring algorithms,demographics_only_temperature_zero_2025-08-18,demographics_only_temperature_zero,job2_item6,0.04389256612683978,0.8093093093093093,0.41775797144709464,0.5611949205132605,999,0.03163859985841663
infotainment news sharing,persona_summary_include_reasoning_2025-08-21,persona_summary_include_reasoning,Profile17,0.04381047102935517,0.7490476190476191,0.6421907554613566,0.6082344873195192,300,0.05773502691896257
infotainment news sharing,demographics_only_2025-07-31,demographics_only,Profile11,0.0434968988223363,0.7252380952380952,0.44073898500591824,0.27939737040337587,300,0.05773502691896257
hiring algorithms,random_benchmark,random_benchmark,job4_item3,0.04339378290926383,0.7004820250633756,1.436083302213909,0.7113571165914478,999,0.03163859985841663
recommendation systems,demographics_only_2025-07-31,demographics_only,pref_control_Netflix,0.04325119402986151,0.5161564625850341,0.3543380097326092,2.329952621830218,392,0.050507627227610534
hiring algorithms,empty_persona_temperature_zero_2025-08-18,empty_persona_temperature_zero,job1_item1,0.04320400614515017,0.7379045712379046,0.2144270844482498,0.4088238561288956,999,0.03163859985841663
idea evaluation,GPT5_2025-08-11,GPT5,rating15,0.04314889969239841,0.688458262350937,0.8274089574288831,0.27659864289465397,1174,0.02918542027088895
hiring algorithms,empty_persona_2025-07-27,empty_persona,job2_item3,0.04309567331181808,0.8438438438438438,0.311493118157196,0.02291660272534259,999,0.03163859985841663
Accuracy Nudge,demographics_only_temperature_zero_2025-08-18,demographics_only_temperature_zero,Fake3_3,0.04224358499768714,0.6731804586241277,0.654731614093015,0.2033211023216805,1003,0.03157544889753363
recommendation systems,persona_summary_2025-08-01,persona_summary,usage_Netflix,0.042187748257353025,0.8246173469387755,0.7557713059524493,0.319211335353536,392,0.050507627227610534
hiring algorithms,demographics_only_temperature_zero_2025-08-18,demographics_only_temperature_zero,job4_item4,0.042106781562444386,0.8353353353353353,0.4331583457362171,0.35815142640679115,999,0.03163859985841663
hiring algorithms,persona_summary_include_reasoning_2025-08-21,persona_summary_include_reasoning,job4_item8,0.04191867304916315,0.8043043043043043,0.5565756178610517,0.050695867756562485,999,0.03163859985841663
idea evaluation,GPT5_2025-08-11,GPT5,rating2,0.04187296914160414,0.690587734241908,0.8447798111136554,0.2790607662478439,1174,0.02918542027088895
Digital certificates for luxury consumption,empty_persona_temperature_zero_2025-08-18,empty_persona_temperature_zero,DV1,0.04181129225367744,0.9327469135802469,0.18752761159847176,0.29044543394585276,600,0.040824829046386304
idea evaluation,GPT5_2025-08-11,GPT5,rating5,0.04149901715329991,0.6933560477001703,0.8472250162362899,0.3483932088899893,1174,0.02918542027088895
infotainment news sharing,persona_summary_include_reasoning_temperature_zero_2025-08-21,persona_summary_include_reasoning_temperature_zero,Profile8,0.04146690915099145,0.8080952380952381,0.6116448235094015,0.0726020328853815,300,0.05773502691896257
Accuracy Nudge,gemini_2025-08-27,gemini,Real4_3,0.04119524871992149,0.6422731804586241,0.7405124303680989,0.4594327088516986,1003,0.03157544889753363
Accuracy Nudge,persona_summary_include_reasoning_temperature_zero_2025-08-21,persona_summary_include_reasoning_temperature_zero,Real1_3,0.040925894013474136,0.6931206380857428,0.5533455468008208,0.5424601114328099,1003,0.03157544889753363
infotainment news sharing,empty_persona_2025-07-22,empty_persona,Profile14,0.04068279394910906,0.7557142857142858,0.24861195486907423,0.06261202736697812,300,0.05773502691896257
Preferences for redistribution,empty_persona_2025-07-27,empty_persona,Fairness,0.040597227887142054,0.7232841007819288,0.10477041602327768,0.050343695477759715,1151,0.029475578546806908
Accuracy Nudge,demographics_only_temperature_zero_2025-08-18,demographics_only_temperature_zero,Real5_3,0.040554060000987095,0.6713858424725823,0.7369489463864778,0.11178754624518764,1003,0.03157544889753363
Accuracy Nudge,demographics_only_2025-07-31,demographics_only,Real3_3,0.040275167333225476,0.768494516450648,0.47731346379647926,0.11834343623219196,1003,0.03157544889753363
Accuracy Nudge,persona_summary_temperature_zero_2025-08-17,persona_summary_temperature_zero,Real3_3,0.0400078016120506,0.7730807577268195,0.4298275784934546,0.15087057952408103,1003,0.03157544889753363
Accuracy Nudge,centaur_empty_persona_2025-09-18,centaur_empty_persona,Fake5_3,0.03992333930852382,0.5962113659022931,0.41091171056018455,0.9172056811389832,1003,0.03157544889753363
Accuracy Nudge,demographics_only_temperature_zero_2025-08-18,demographics_only_temperature_zero,Fake8_3,0.039392560928179776,0.6977068793619142,0.5266190652086092,0.2963127020173168,1003,0.03157544889753363
Accuracy Nudge,empty_persona_2025-07-22,empty_persona,Real4_3,0.0392596110050758,0.7026919242273181,0.49924895181151335,0.14186617237151933,1003,0.03157544889753363
hiring algorithms,demographics_only_2025-07-31,demographics_only,Q13,0.0392204763603807,0.736986986986987,0.8046301296106814,0.18148292148880266,999,0.03163859985841663
infotainment news sharing,random_benchmark,random_benchmark,Profile2,0.03897710829482996,0.6452246643351924,1.028998398553232,0.4667398459150874,300,0.05773502691896257
Accuracy Nudge,deepseek_2025-08-25,deepseek,Real3_3,0.03881309973386148,0.753938185443669,0.5947299179636859,0.009688936299711681,1003,0.03157544889753363
Accuracy Nudge,demographics_only_2025-07-31,demographics_only,Fake7_3,0.038620566624456294,0.6967098703888335,0.5049272685900202,0.32192463032492746,1003,0.03157544889753363
idea evaluation,persona_summary_temperature_zero_2025-08-17,persona_summary_temperature_zero,rating15,0.03860425151474154,0.7159284497444633,0.6601635101845369,0.08918041886779787,1174,0.02918542027088895
idea evaluation,centaur_empty_persona_2025-09-18,centaur_empty_persona,rating16,0.038068518151517225,0.7515865820489573,0.3074422657098846,0.4827792848202974,1103,0.03011010318298389
idea evaluation,empty_persona_temperature_zero_2025-08-18,empty_persona_temperature_zero,rating19,0.03789676069555078,0.7197614991482113,0.7190081031477865,0.17333691536930196,1174,0.02918542027088895
Promiscuous donors,centaur_empty_persona_2025-09-18,centaur_empty_persona,rating_1_1,0.03781258842194877,0.5944931163954943,1.1825145058635846,0.20943816355971961,799,0.03537745688386125
hiring algorithms,demographics_only_2025-07-31,demographics_only,job4_item4,0.03755126703833429,0.83667000333667,0.44270949574760615,0.33040119482079267,999,0.03163859985841663
Consumer Minimalism,centaur_empty_persona_2025-09-18,centaur_empty_persona,Q33,0.037003087962536915,0.4683333333333334,1.2102717306771251,0.9255788196002224,200,0.07071067811865475
recommendation systems,persona_summary_temperature_zero_2025-08-17,persona_summary_temperature_zero,usage_Netflix,0.036969018035512995,0.8309948979591837,0.7003432456009995,0.2623221864786482,392,0.050507627227610534
idea evaluation,centaur_empty_persona_2025-09-18,centaur_empty_persona,rating14,0.036905761684851476,0.7450135992747053,0.3067012827620362,0.5521649920890065,1103,0.03011010318298389
Accuracy Nudge,demographics_only_2025-07-31,demographics_only,Fake8_3,0.03668251656993136,0.6941176470588235,0.5401057647823791,0.33430150996825475,1003,0.03157544889753363
hiring algorithms,persona_summary_include_reasoning_temperature_zero_2025-08-21,persona_summary_include_reasoning_temperature_zero,job3_item7,0.03661545297279376,0.8360026693360026,0.5125168138671298,0.25156656796258836,999,0.03163859985841663
Accuracy Nudge,demographics_only_2025-07-31,demographics_only,Fake5_3,0.036563489846113545,0.6953140578265204,0.4193053490375645,0.29932934609869044,1003,0.03157544889753363
idea evaluation,persona_summary_temperature_zero_2025-08-17,persona_summary_temperature_zero,rating12,0.03655156337593,0.7242333901192504,0.7045297216288097,0.0642128121142304,1174,0.02918542027088895
hiring algorithms,random_benchmark,random_benchmark,job4_item7,0.036485386994979684,0.6845365016163731,1.4517581503562678,0.924443920833585,999,0.03163859985841663
hiring algorithms,demographics_only_2025-07-31,demographics_only,job4_item5,0.03638321553712326,0.8284951618284951,0.46426566817097714,0.5314817927458965,999,0.03163859985841663
hiring algorithms,empty_persona_temperature_zero_2025-08-18,empty_persona_temperature_zero,job4_item8,0.03600935008387971,0.818651985318652,0.33548440301571164,0.05069586775656314,999,0.03163859985841663
hiring algorithms,full_persona_without_reasoning_2025-07-03,full_persona_without_reasoning,job4_item8,0.035928761307601434,0.7809476142809476,0.714572901143455,0.287276583953856,999,0.03163859985841663
context effects,random_benchmark,random_benchmark,choice_target_binary,0.035782586989976134,0.5104836514011821,0.6003475883443877,0.11660938838692995,501,0.04467670516087703
idea evaluation,full_persona_without_reasoning_2025-07-03,full_persona_without_reasoning,rating7,0.035346572173450025,0.7180579216354344,0.6611416693893972,0.008500954580919,1174,0.02918542027088895
hiring algorithms,empty_persona_temperature_zero_2025-08-18,empty_persona_temperature_zero,job2_item2,0.03520168218502607,0.7707707707707707,0.14181453740024896,0.2613912453592296,999,0.03163859985841663
hiring algorithms,empty_persona_2025-07-27,empty_persona,job3_item5,0.034663073605837424,0.8343343343343343,0.4369008481185439,0.4802883465367599,999,0.03163859985841663
recommendation systems,random_benchmark,random_benchmark,strategization_type2_Netflix,0.03460105207771143,0.5083439322302336,0.6125109466342924,0.41197398692327325,392,0.050507627227610534
hiring algorithms,empty_persona_2025-07-27,empty_persona,job3_item7,0.034370770541964614,0.8355021688355022,0.34459187958909826,0.4765650495396894,999,0.03163859985841663
recommendation systems,persona_summary_temperature_zero_2025-08-17,persona_summary_temperature_zero,pref_control_Netflix,0.0343661433106356,0.4893707482993197,0.23931937617391225,2.4589394541459506,392,0.050507627227610534
Obedient twins,deepseek_2025-08-25,deepseek,task 2 - S3,0.03431272405708071,0.7410922410922411,0.8078552889816714,0.3875167297334213,1001,0.0316069770620507
Junk Fees,demographics_only_2025-07-31,demographics_only,percent_correct,0.034293667529567605,0.5183333333333333,0.05640032924284275,2.3109095080076236,400,0.05
hiring algorithms,empty_persona_temperature_zero_2025-08-18,empty_persona_temperature_zero,job1_item8,0.03429332830671046,0.7921254587921255,0.2776166504242536,0.3626298366092354,999,0.03163859985841663
Accuracy Nudge,empty_persona_2025-07-22,empty_persona,Real3_3,0.034043972212391804,0.7439680957128614,0.3972596506724752,0.1937787259942321,1003,0.03157544889753363
idea evaluation,centaur_empty_persona_2025-09-18,centaur_empty_persona,rating17,0.03402121033591495,0.735947416137806,0.3107725062248617,0.4706567967920623,1103,0.03011010318298389
hiring algorithms,demographics_only_2025-07-31,demographics_only,job1_item6,0.033949131276953114,0.8023023023023023,0.39780488202246533,0.5408542218832213,999,0.03163859985841663
idea evaluation,full_persona_without_reasoning_2025-07-03,full_persona_without_reasoning,rating19,0.03391217706407902,0.7248722316865417,0.683036418241114,0.005730145962621555,1174,0.02918542027088895
hiring algorithms,persona_summary_2025-08-01,persona_summary,job2_item2,0.03387486187689999,0.7475809142475809,0.3759188133138845,0.46074724124380345,999,0.03163859985841663
idea evaluation,persona_summary_temperature_zero_2025-08-17,persona_summary_temperature_zero,rating13,0.03332252469317178,0.713160136286201,0.6892243379541166,0.027458280349787586,1174,0.02918542027088895
quantitative intuition,full_persona_without_reasoning_2025-06-24,full_persona_without_reasoning,scenario_close_QI,0.03327425975445976,0.5948601662887377,0.05596510355648303,0.8250236037932621,1323,0.02749286996141075
hiring algorithms,full_persona_without_reasoning_2025-07-03,full_persona_without_reasoning,job1_item8,0.033267761476313266,0.7590924257590924,0.7759339318592547,0.11373998565234318,999,0.03163859985841663
Promiscuous donors,centaur_empty_persona_2025-09-18,centaur_empty_persona,rating_3_1,0.03290009169142687,0.5805173133083021,1.1122364704539194,0.17194776061946768,799,0.03537745688386125
Accuracy Nudge,persona_summary_2025-08-01,persona_summary,Real1_3,0.03287623533185686,0.685543369890329,0.490614879331103,0.6105228606715564,1003,0.03157544889753363
Obedient twins,empty_persona_2025-07-22,empty_persona,task 2 - S3,0.03284441123807119,0.7963702963702963,0.320091818270471,0.01157782848061187,1001,0.0316069770620507
context effects,deepseek_2025-08-25,deepseek,choice_target_attraction,0.03276600520703356,0.6167664670658682,0.5610075543339844,0.6031719082592666,501,0.04467670516087703
Digital certificates for luxury consumption,deepseek_2025-08-25,deepseek,DV1,0.03270204783921106,0.9273456790123457,0.4900906472731143,0.26602906747863575,600,0.040824829046386304
idea generation,persona_summary_temperature_zero_2025-08-17,persona_summary_temperature_zero,SSPT,0.032662221371124706,,0.335837554585488,0.2671633686537362,200,0.07071067811865475
idea evaluation,GPT5_2025-08-11,GPT5,rating12,0.03259272972937894,0.6882453151618398,0.8639082894723452,0.30735570742317125,1174,0.02918542027088895
infotainment news sharing,demographics_only_temperature_zero_2025-08-18,demographics_only_temperature_zero,Profile5,0.03224255663500043,0.7442857142857142,0.393909064005896,0.08103314547099645,300,0.05773502691896257
infotainment news sharing,empty_persona_2025-07-22,empty_persona,Profile12,0.03189698245550983,0.6190476190476191,0.25851744828227535,1.2512951959715246,300,0.05773502691896257
idea evaluation,random_benchmark,random_benchmark,rating5,0.031824949079620454,0.6662234678182516,0.9907145608971576,0.2308389232602128,1174,0.02918542027088895
hiring algorithms,demographics_only_2025-07-31,demographics_only,job4_item3,0.03163367915534287,0.8425091758425092,0.4001708391430679,0.12648948735165888,999,0.03163859985841663
Obedient twins,persona_summary_temperature_zero_2025-08-17,persona_summary_temperature_zero,task 2 - S3,0.03161756745314761,0.7408424908424909,0.8610769853538119,0.3068124547362147,1001,0.0316069770620507
infotainment news sharing,centaur_empty_persona_2025-09-18,centaur_empty_persona,Profile13,0.03120121521723194,0.5700000000000001,0.2679597187256611,1.5537684734383232,300,0.05773502691896257
quantitative intuition,empty_persona_2025-07-22,empty_persona,scenario_open_QI,0.030963903657652208,0.654572940287226,0.8429058923977973,0.23744979572634975,1323,0.02749286996141075
hiring algorithms,empty_persona_temperature_zero_2025-08-18,empty_persona_temperature_zero,job2_item8,0.030954700005815825,0.7926259592926259,0.3022581951830355,0.2564446275208119,999,0.03163859985841663
Accuracy Nudge,empty_persona_temperature_zero_2025-08-18,empty_persona_temperature_zero,Real8_3,0.03086562229460899,0.6548354935194417,0.4003378177147148,0.5903195243356252,1003,0.03157544889753363
infotainment news sharing,empty_persona_temperature_zero_2025-08-18,empty_persona_temperature_zero,Profile1,0.030571375336284616,0.7914285714285714,0.29274364178789586,0.2548340350811022,300,0.05773502691896257
hiring algorithms,persona_summary_temperature_zero_2025-08-17,persona_summary_temperature_zero,job4_item8,0.030522181968122637,0.808641975308642,0.49754454895868316,0.1182903580986471,999,0.03163859985841663
Accuracy Nudge,deepseek_2025-08-25,deepseek,Real2_3,0.0304213184048675,0.6743768693918245,0.7061395920865997,0.4255495391774631,1003,0.03157544889753363
quantitative intuition,empty_persona_2025-07-22,empty_persona,Q_org_mean,0.029918976348023547,0.8743116294136702,0.15669077870190345,0.09682478064590683,1323,0.02749286996141075
idea evaluation,empty_persona_temperature_zero_2025-08-18,empty_persona_temperature_zero,rating15,0.029854054141619086,0.706984667802385,0.7329439512722923,0.13795096043612493,1174,0.02918542027088895
Accuracy Nudge,demographics_only_2025-07-31,demographics_only,Real6_3,0.029824253421154006,0.6594217347956132,0.48407831227421394,0.6605867733097542,1003,0.03157544889753363
idea evaluation,full_persona_without_reasoning_2025-07-03,full_persona_without_reasoning,rating6,0.02953095010884161,0.723594548551959,0.6726408335396312,0.03854712794026693,1174,0.02918542027088895
infotainment news sharing,centaur_empty_persona_2025-09-18,centaur_empty_persona,Profile12,0.029454666400273683,0.5885714285714285,0.2601164655988087,1.4178982390612178,300,0.05773502691896257
context effects,with_reasoning_2025-08-01,with_reasoning,choice_target_binary,0.029119951991000165,0.530938123752495,0.959730364579175,0.1888509914059748,501,0.04467670516087703
Obedient twins,persona_summary_2025-08-01,persona_summary,task 2 - S3,0.028927226741878306,0.7391774891774892,0.878197752440971,0.3435890863805114,1001,0.0316069770620507
Affective Primes,random_benchmark,random_benchmark,gratitude_manipulation_check,0.028773788059653426,0.626085897035654,1.1801881044957028,0.9961487968896674,508,0.04436782547080569
context effects,random_benchmark,random_benchmark,choice_target_attraction,0.028727063273473318,0.503033249655936,0.59005325140823,0.30569839108482033,501,0.04467670516087703
hiring algorithms,random_benchmark,random_benchmark,job2_item2,0.02822899344588084,0.6815909978041512,1.0172065615086914,0.3166364443561809,999,0.03163859985841663
context effects,with_reasoning_2025-08-01,with_reasoning,choice_target_attraction,0.02821956290932971,0.5868263473053892,0.8364662052820414,0.34289909853095296,501,0.04467670516087703
Consumer Minimalism,empty_persona_temperature_zero_2025-08-18,empty_persona_temperature_zero,Q35,0.028057280118142274,0.6058333333333332,0.6249885152065218,0.45138985618183936,200,0.07071067811865475
hiring algorithms,persona_summary_include_reasoning_2025-08-21,persona_summary_include_reasoning,job2_item2,0.027962362440048537,0.7484150817484151,0.39308431751305917,0.39509828791625484,999,0.03163859985841663
context effects,empty_persona_2025-07-22,empty_persona,choice_target_attraction,0.027791117742516674,0.5069860279441119,1.033605005332784,0.318111211890161,501,0.04467670516087703
context effects,demographics_only_temperature_zero_2025-08-18,demographics_only_temperature_zero,choice_target_compromise,0.02777783658035267,0.5808383233532934,0.3340199114723895,0.7928662461645012,501,0.04467670516087703
Accuracy Nudge,demographics_only_temperature_zero_2025-08-18,demographics_only_temperature_zero,Fake4_3,0.02749132008960942,0.6823529411764706,0.5714635588368456,0.24474104566416657,1003,0.03157544889753363
idea evaluation,GPT5_2025-08-11,GPT5,rating6,0.027406707801204844,0.6854770017035775,0.8238372246056427,0.287675788146809,1174,0.02918542027088895
idea evaluation,empty_persona_temperature_zero_2025-08-18,empty_persona_temperature_zero,rating1,0.02738916959911931,0.7197614991482113,0.7220532653937414,0.15152205339398733,1174,0.02918542027088895
Story Beliefs,centaur_empty_persona_2025-09-18,centaur_empty_persona,Bchap2_aro,0.026961265430233448,0.7185627915137955,1.106431353273002,0.7541172593733592,251,0.06311944030978031
quantitative intuition,persona_summary_include_reasoning_temperature_zero_2025-08-21,persona_summary_include_reasoning_temperature_zero,scenario_close_QI,0.026892371812073435,0.5948601662887377,0.20086714559631802,0.806552926096398,1323,0.02749286996141075
context effects,include_reasoning_temperature_zero_2025-08-20,include_reasoning_temperature_zero,choice_target_compromise,0.02686794442340515,0.5588822355289421,0.8130823630753321,0.4409307185302582,501,0.04467670516087703
Accuracy Nudge,demographics_only_temperature_zero_2025-08-18,demographics_only_temperature_zero,Fake6_3,0.02683034380355572,0.688135593220339,0.5323581405221475,0.10772622146274127,1003,0.03157544889753363
quantitative intuition,empty_persona_2025-07-22,empty_persona,I_org_mean,0.02669952221271687,0.8638405979675821,0.22855575391781535,0.955772225143691,1323,0.02749286996141075
Preferences for redistribution,empty_persona_temperature_zero_2025-08-18,empty_persona_temperature_zero,Redistribution 1,0.026603592665844805,0.7241977450130095,0.3893205807000534,0.0704626128950545,1153,0.02945000320268802
idea generation,persona_summary_include_reasoning_2025-08-21,persona_summary_include_reasoning,DAT_perf,0.026584218306460992,,0.28214329687292844,0.9956860344129872,199,0.07088812050083358
infotainment news sharing,empty_persona_2025-07-22,empty_persona,Profile16,0.0262586498064884,0.6161904761904762,0.38602821533136533,1.2660370502523282,300,0.05773502691896257
recommendation systems,demographics_only_2025-07-31,demographics_only,usage_Netflix,0.02623607819785855,0.8565051020408163,0.42032383612818863,0.022123557895789545,392,0.050507627227610534
Accuracy Nudge,empty_persona_2025-07-22,empty_persona,Fake5_3,0.02622788734034846,0.696111665004985,0.3889567529920813,0.20149407344386566,1003,0.03157544889753363
hiring algorithms,demographics_only_temperature_zero_2025-08-18,demographics_only_temperature_zero,Q13,0.025813508875535976,0.736986986986987,0.809644894197612,0.16659201511023417,999,0.03163859985841663
context effects,persona_summary_include_reasoning_temperature_zero_2025-08-21,persona_summary_include_reasoning_temperature_zero,choice_target_attraction,0.02577478818264068,0.5868263473053892,0.8303839255013381,0.3511617274112169,501,0.04467670516087703
Accuracy Nudge,include_reasoning_temperature_zero_2025-08-20,include_reasoning_temperature_zero,Real4_3,0.025455182289238393,0.694715852442672,0.5600995634286396,0.16204797095156834,1003,0.03157544889753363
idea evaluation,centaur_empty_persona_2025-09-18,centaur_empty_persona,rating4,0.025335303046993312,0.7459202175883952,0.30143092919796727,0.5383538053297037,1103,0.03011010318298389
quantitative intuition,include_reasoning_temperature_zero_2025-08-20,include_reasoning_temperature_zero,scenario_close_QI,0.025315956511585528,0.5948601662887377,0.09686105100085059,0.8219451575104514,1323,0.02749286996141075
hiring algorithms,empty_persona_2025-07-27,empty_persona,job3_item1,0.025302781175400923,0.7167167167167168,0.13265449671771326,0.7841415680326312,999,0.03163859985841663
Accuracy Nudge,empty_persona_2025-07-22,empty_persona,Real7_3,0.02525230806985729,0.6558325024925225,0.3569293590249924,0.6356714653868114,1003,0.03157544889753363
hiring algorithms,random_benchmark,random_benchmark,job4_item6,0.025185593338957202,0.6758162567394294,1.4431117658668617,0.9721986543499759,999,0.03163859985841663
infotainment news sharing,empty_persona_temperature_zero_2025-08-18,empty_persona_temperature_zero,Profile6,0.025163329934372786,0.6409523809523809,0.2359062181347445,1.0065331973749099,300,0.05773502691896257
Obedient twins,centaur_empty_persona_2025-09-18,centaur_empty_persona,task 3 - S3,0.02507996883140468,0.728937728937729,0.216286431306337,0.18359388846126928,1001,0.0316069770620507
Accuracy Nudge,deepseek_2025-08-25,deepseek,Real4_3,0.02504176350282625,0.6628115653040878,0.6850587945805499,0.2320906836705609,1003,0.03157544889753363
hiring algorithms,empty_persona_temperature_zero_2025-08-18,empty_persona_temperature_zero,job3_item5,0.024907138353737767,0.8470136803470136,0.4187079697253207,0.25834363926468956,999,0.03163859985841663
hiring algorithms,random_benchmark,random_benchmark,job4_item1,0.02488438294754906,0.6143269332343635,0.9458624082517644,0.7430935611466403,999,0.03163859985841663
idea generation,include_reasoning_temperature_zero_2025-08-20,include_reasoning_temperature_zero,SSPT,0.024555033497047442,,0.7607183945845284,0.009771411319239575,200,0.07071067811865475
hiring algorithms,persona_summary_include_reasoning_temperature_zero_2025-08-21,persona_summary_include_reasoning_temperature_zero,job2_item2,0.024471901720485398,0.7497497497497498,0.40482982350366054,0.43364446234710863,999,0.03163859985841663
idea generation,demographics_only_temperature_zero_2025-08-18,demographics_only_temperature_zero,SSPT,0.02438075985504627,,0.4118213135228219,0.28701409054618937,200,0.07071067811865475
Affective Primes,random_benchmark,random_benchmark,lack of control,0.024099580391735275,0.7390096583337857,2.342602591132575,0.09032877753635728,492,0.045083481733371615
infotainment news sharing,empty_persona_2025-07-22,empty_persona,Profile1,0.024007798376563534,0.8114285714285714,0.2450587832852515,0.02877158460593072,300,0.05773502691896257
recommendation systems,persona_summary_2025-08-01,persona_summary,pref_control_TikTok,0.02376142439751732,0.5178062678062678,0.27358640035474907,2.144295597989462,234,0.06537204504606134
idea evaluation,full_persona_without_reasoning_2025-07-03,full_persona_without_reasoning,rating18,0.02322382800499326,0.710817717206133,0.6864185054923847,0.018194742115341254,1174,0.02918542027088895
Consumer Minimalism,random_benchmark,random_benchmark,Q35,0.023121057857626793,0.6081600892100725,0.8036144594917409,0.3935336764145404,200,0.07071067811865475
Obedient twins,full_persona_without_reasoning_2025-06-26,full_persona_without_reasoning,task 1 - attitude_change,0.023070393582263198,0.9596253746253747,0.1649480211811472,0.22825351190412108,1001,0.0316069770620507
Preferences for redistribution,random_benchmark,random_benchmark,Fairness,0.022782717181745873,0.6130001402268637,0.7774727017788946,0.054716588143505974,1151,0.029475578546806908
idea evaluation,empty_persona_temperature_zero_2025-08-18,empty_persona_temperature_zero,rating2,0.022766455787255134,0.7159284497444633,0.7133583721777489,0.16473816226335802,1174,0.02918542027088895
Promiscuous donors,centaur_empty_persona_2025-09-18,centaur_empty_persona,rating_4_1,0.022753934617727158,0.5871923237380059,1.1435481008049866,0.21700702090592686,799,0.03537745688386125
hiring algorithms,empty_persona_2025-07-27,empty_persona,job3_item3,0.022655187525844115,0.8273273273273273,0.20192900889195806,0.6950440804401166,999,0.03163859985841663
infotainment news sharing,empty_persona_temperature_zero_2025-08-18,empty_persona_temperature_zero,Profile12,0.02252165005039822,0.7147619047619047,0.1062832724163144,0.6788187819505581,300,0.05773502691896257
Accuracy Nudge,empty_persona_2025-07-22,empty_persona,Real2_3,0.0224611344039678,0.632901296111665,0.49389111219509213,0.7904885742741781,1003,0.03157544889753363
Consumer Minimalism,empty_persona_temperature_zero_2025-08-18,empty_persona_temperature_zero,Q33,0.02243463525518586,0.6375,0.6085944681480306,0.1874297109690451,200,0.07071067811865475
idea evaluation,persona_summary_temperature_zero_2025-08-17,persona_summary_temperature_zero,rating14,0.02232988149929352,0.717206132879046,0.7054817901142886,0.14684239982778913,1174,0.02918542027088895
hiring algorithms,empty_persona_2025-07-27,empty_persona,job2_item2,0.022071791789301125,0.7634300967634301,0.2710759674028345,0.3493247057796153,999,0.03163859985841663
infotainment news sharing,persona_summary_temperature_zero_2025-08-17,persona_summary_temperature_zero,Profile18,0.021852242024438293,0.8047619047619048,0.49390776119802804,0.0972859439185886,300,0.05773502691896257
Obedient twins,empty_persona_temperature_zero_2025-08-18,empty_persona_temperature_zero,task 1 - attitude_change,0.021725982295004935,0.9571528471528472,0.07749430649389728,0.11544790272621615,1001,0.0316069770620507
Accuracy Nudge,empty_persona_temperature_zero_2025-08-18,empty_persona_temperature_zero,Real6_3,0.02162749243769885,0.6398803589232303,0.2681990615201737,0.9047166677937937,1003,0.03157544889753363
Promiscuous donors,centaur_empty_persona_2025-09-18,centaur_empty_persona,rating_7_1,0.021577679897508098,0.564246975385899,1.0598232574627908,0.1397613433008614,799,0.03537745688386125
hiring algorithms,demographics_only_temperature_zero_2025-08-18,demographics_only_temperature_zero,job3_item6,0.021490456686134515,0.8350016683350017,0.5632797852163565,0.029583188319046234,999,0.03163859985841663
infotainment news sharing,deepseek_2025-08-25,deepseek,Profile8,0.02093268712954622,0.7923809523809524,0.6705678049430478,0.19800554423285874,300,0.05773502691896257
Preferences for redistribution,random_benchmark,random_benchmark,Redistribution 1,0.020850196137451094,0.6308914936062058,0.9174736179872591,0.43777032937434956,1153,0.02945000320268802
